Index,Reaction1,Reaction2,Catalyst1,Catalyst2,Product,yield,ee
28,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,F[P-](F)(F)(F)(F)F.C1(C2=CC=CC=[N+]23)=CC=CC=C1[Ir-3]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=C94,CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.098664171752763805,0.471538993276662988
29,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,F[P-](F)(F)(F)(F)F.C1(C2=CC=CC=[N+]23)=CC=CC=C1[Ir-3]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=C94,[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.458126047657405000,-0.151667787140985999
30,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,F[P-](F)(F)(F)(F)F.C1(C2=CC=CC=[N+]23)=CC=CC=C1[Ir-3]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=C94,O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.280111134977798992,-0.066731368655168002
31,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,F[P-](F)(F)(F)(F)F.C1(C2=CC=CC=[N+]23)=CC=CC=C1[Ir-3]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=C94,O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.539505281082304999,-0.192815688405851005
32,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,F[P-](F)(F)(F)(F)F.C1(C2=CC=CC=[N+]23)=CC=CC=C1[Ir-3]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=C94,O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.452548846946156991,-0.401760163788577984
33,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,F[P-](F)(F)(F)(F)F.C1(C2=CC=CC=[N+]23)=CC=CC=C1[Ir-3]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=C94,O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.162032806620841990,0.002549502168515920
34,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.180518199687214997,0.059130040064658801
35,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.668827915176673948,0.447554936290009975
36,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.250261269998779012,0.778861434038669032
37,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,1.128369766369919924,-0.543716799506038018
38,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,O=C([C@H]1NCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.289638596906481027,-0.037252269397747201
39,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,CN1[C@H](C(C)(C)C)N[C@@H](CC2=CC=CC=C2)C1=O,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.076536500110177694,0.371242447642996021
40,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,[H][C@@]12[C@@](C[C@@H](C(O)=O)N2)([H])CCCC1,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.448777548598425002,-0.124579087077187997
41,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,O=C([C@H]1NCCCC1)O,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.255609338432689015,-0.066708396487617394
42,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,O=C([C@H]1NCCC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.556427898198911031,-0.142555800836326990
43,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,O=C([C@H]1NC2=CC=CC=C2C1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.628789077436973987,-0.477164271509310012
44,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,FC1=CC(F)=C(C2=[N+]3C=CC=C2)C([Ir-3]435(C6=CC(F)=CC(F)=C6C7=[N+]5C=CC=C7)C8=CC(F)=CC(F)=C8C9=[N+]4C=CC=C9)=C1,O=C([C@H]1NCSC1)N,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.148563443586490013,0.004758865810182810
45,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,C1(C2=CC=CC=[N+]23)=CC=CC=[N+]1[Ru-6]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=[N+]94.[Cl-].[Cl-].O.O.O.O.O.O,C1COCCN1,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.157795671128209997,0.064268049996339199
46,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,C1(C2=CC=CC=[N+]23)=CC=CC=[N+]1[Ru-6]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=[N+]94.[Cl-].[Cl-].O.O.O.O.O.O,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.736535247959233974,0.442529878040853974
47,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,C1(C2=CC=CC=[N+]23)=CC=CC=[N+]1[Ru-6]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=[N+]94.[Cl-].[Cl-].O.O.O.O.O.O,CC(C)(C)[C@@H](N1C)[NH2+][C@@H](C)C1=O.[O-]S(=O)(C(F)(F)F)=O,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.243009195127818989,0.729188233775694972
48,[H]C(CCCCC#C)=O,[H]C1=CC=C(C(CBr)=O)C=C1,C1(C2=CC=CC=[N+]23)=CC=CC=[N+]1[Ru-6]435([N+]6=CC=CC=C6C7=CC=CC=[N+]75)[N+]8=CC=CC=C8C9=CC=CC=[N+]94.[Cl-].[Cl-].O.O.O.O.O.O,FC(C1=CC(C([C@@H]2CCCN2)(O[Si](C)(C)C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=CC(C(F)(F)F)=C1)(F)F,[H]C([C@H](CCCC#C)CC(C1=CC=C([H])C=C1)=O)=O,0.702395193763200032,-0.590287480047271051
